date,county,confirmed_cases,reported_deaths
2021-08-17,Fresno,112255,1755
2021-08-17,Glenn,2675,20
2021-08-17,Humboldt,6463,52
2021-08-17,Imperial,29954,746
2021-08-17,Inyo,1497,39
2021-08-17,Kern,104519,1367
2021-08-17,Kings,25443,254
2021-08-17,Lake,5086,68
2021-08-17,Lassen,5575,21
2021-08-17,Los Angeles,1321329,24952
2021-08-17,Madera,18245,246
2021-08-17,Marin,15877,240
2021-08-17,Mariposa,650,5
2021-08-17,Mendocino,5390,51
2021-08-17,Merced,34202,482
2021-08-17,Modoc,431,6
2021-08-17,Mono,1369,3
2021-08-17,Monterey,44970,528
2021-08-17,Napa,11246,83
2021-08-17,Nevada,6899,75
2021-08-17,Orange,280596,5164
2021-08-17,Placer,29067,312
2021-08-17,Plumas,917,5
2021-08-17,Riverside,320200,4582
2021-08-17,Sacramento,129852,1774
2021-08-17,San Benito,6559,64
2021-08-17,San Bernardino,318876,5302
2021-08-17,San Diego,322821,3824
2021-08-17,San Francisco,46005,567
2021-08-17,San Joaquin,83575,1489
2021-08-17,San Luis Obispo,24095,268
2021-08-17,San Mateo,48103,551
2021-08-17,Santa Barbara,38244,475
2021-08-17,Santa Clara,131101,1773
2021-08-17,Santa Cruz,17876,209
2021-08-17,Shasta,14479,214
2021-08-17,Sierra,88,0
2021-08-17,Siskiyou,2280,33
2021-08-17,Solano,39537,269
2021-08-17,Sonoma,36335,333
2021-08-17,Stanislaus,64080,1047
2021-08-17,Sutter,11209,130
2021-08-17,Tehama,5766,66
2021-08-17,Trinity,447,3
2021-08-17,Tulare,53254,856
2021-08-17,Tuolumne,5218,64
2021-08-17,Ventura,88535,1053
2021-08-17,Yolo,16502,225
2021-08-17,Yuba,7599,51
2021-08-16,Alameda,105163,1287
2021-08-16,Alpine,91,0
2021-08-16,Amador,4392,50
2021-08-16,Butte,14720,206
2021-08-16,Calaveras,2674,57
2021-08-16,Colusa,2202,16
2021-08-16,Contra Costa,85302,848
2021-08-16,Del Norte,2352,8
2021-08-16,El Dorado,12733,118
2021-08-16,Fresno,111767,1753
2021-08-16,Glenn,2656,20
2021-08-16,Humboldt,6391,52
2021-08-16,Imperial,29917,746
2021-08-16,Inyo,1494,39
2021-08-16,Kern,104150,1367
2021-08-16,Kings,25343,254
2021-08-16,Lake,5059,68
2021-08-16,Lassen,5558,21
2021-08-16,Los Angeles,1317965,24923
2021-08-16,Madera,18168,246
2021-08-16,Marin,15817,239
2021-08-16,Mariposa,633,5
2021-08-16,Mendocino,5332,49
2021-08-16,Merced,33997,481
2021-08-16,Modoc,429,5
2021-08-16,Mono,1360,3
2021-08-16,Monterey,44909,527
2021-08-16,Napa,11218,83
2021-08-16,Nevada,6846,74
2021-08-16,Orange,279810,5161
2021-08-16,Placer,28888,306
2021-08-16,Plumas,907,5
2021-08-16,Riverside,319113,4582
2021-08-16,Sacramento,129080,1762
2021-08-16,San Benito,6535,64
2021-08-16,San Bernardino,317925,5301
2021-08-16,San Diego,321216,3824
2021-08-16,San Francisco,45810,567
2021-08-16,San Joaquin,83081,1488
2021-08-16,San Luis Obispo,23947,265
2021-08-16,San Mateo,47947,548
2021-08-16,Santa Barbara,38098,475
2021-08-16,Santa Clara,130643,1773
2021-08-16,Santa Cruz,17815,209
2021-08-16,Shasta,14395,211
2021-08-16,Sierra,85,0
2021-08-16,Siskiyou,2263,33
2021-08-16,Solano,39284,263
2021-08-16,Sonoma,36171,333
2021-08-16,Stanislaus,63736,1039
2021-08-16,Sutter,11140,130
2021-08-16,Tehama,5706,66
2021-08-16,Trinity,441,3
2021-08-16,Tulare,53013,856
2021-08-16,Tuolumne,5179,64
2021-08-16,Ventura,88285,1052
2021-08-16,Yolo,16406,225
2021-08-16,Yuba,7516,51
2021-08-15,Alameda,104682,1287
2021-08-15,Alpine,91,0
2021-08-15,Amador,4365,49
2021-08-15,Butte,14595,206
2021-08-15,Calaveras,2637,57
2021-08-15,Colusa,2191,16
2021-08-15,Contra Costa,84843,848
2021-08-15,Del Norte,2283,8
2021-08-15,El Dorado,12601,118
2021-08-15,Fresno,111301,1753
2021-08-15,Glenn,2633,20
2021-08-15,Humboldt,6319,52
2021-08-15,Imperial,29852,746
2021-08-15,Inyo,1493,39
2021-08-15,Kern,103713,1367
2021-08-15,Kings,25196,254
2021-08-15,Lake,5000,68
2021-08-15,Lassen,5542,21
2021-08-15,Los Angeles,1314462,24918
2021-08-15,Madera,18081,246
2021-08-15,Marin,15759,239
2021-08-15,Mariposa,626,5
2021-08-15,Mendocino,5275,49
2021-08-15,Merced,33749,481
2021-08-15,Modoc,427,5
2021-08-15,Mono,1352,3
2021-08-15,Monterey,44797,527
2021-08-15,Napa,11166,83
2021-08-15,Nevada,6761,74
2021-08-15,Orange,279040,5161
2021-08-15,Placer,28667,306
2021-08-15,Plumas,896,5
2021-08-15,Riverside,317987,4582
2021-08-15,Sacramento,128299,1761
2021-08-15,San Benito,6517,64
2021-08-15,San Bernardino,316847,5301
2021-08-15,San Diego,319738,3824
2021-08-15,San Francisco,45588,567
2021-08-15,San Joaquin,82615,1488
2021-08-15,San Luis Obispo,23752,265
2021-08-15,San Mateo,47789,548
2021-08-15,Santa Barbara,37942,475
2021-08-15,Santa Clara,130237,1773
2021-08-15,Santa Cruz,17746,209
2021-08-15,Shasta,14292,211
2021-08-15,Sierra,84,0
2021-08-15,Siskiyou,2242,33
2021-08-15,Solano,39059,263
2021-08-15,Sonoma,35980,333
2021-08-15,Stanislaus,63355,1039
2021-08-15,Sutter,11050,130
2021-08-15,Tehama,5659,66
2021-08-15,Trinity,438,3
2021-08-15,Tulare,52756,856
2021-08-15,Tuolumne,5141,64
2021-08-15,Ventura,87977,1052
2021-08-15,Yolo,16314,225
2021-08-15,Yuba,7439,51
2021-08-14,Alameda,104470,1287
2021-08-14,Alpine,91,0
2021-08-14,Amador,4347,49
2021-08-14,Butte,14559,206
2021-08-14,Calaveras,2632,57
2021-08-14,Colusa,2181,16
2021-08-14,Contra Costa,84593,848
2021-08-14,Del Norte,2256,8
2021-08-14,El Dorado,12565,118
2021-08-14,Fresno,111147,1753
2021-08-14,Glenn,2622,20
2021-08-14,Humboldt,6266,52
2021-08-14,Imperial,29824,746
2021-08-14,Inyo,1491,39
2021-08-14,Kern,103524,1367
2021-08-14,Kings,25102,254
2021-08-14,Lake,4983,68
2021-08-14,Lassen,5535,21
2021-08-14,Los Angeles,1312715,24911
2021-08-14,Madera,18034,246
2021-08-14,Marin,15725,239
2021-08-14,Mariposa,622,5
2021-08-14,Mendocino,5237,49
2021-08-14,Merced,33687,481
2021-08-14,Modoc,427,5
2021-08-14,Mono,1350,3
2021-08-14,Monterey,44758,527
2021-08-14,Napa,11136,83
2021-08-14,Nevada,6725,74
2021-08-14,Orange,278606,5161
2021-08-14,Placer,28522,306
2021-08-14,Plumas,887,5
2021-08-14,Riverside,317279,4582
2021-08-14,Sacramento,127818,1758
2021-08-14,San Benito,6504,64
2021-08-14,San Bernardino,316299,5301
2021-08-14,San Diego,319066,3824
2021-08-14,San Francisco,45462,567
2021-08-14,San Joaquin,82401,1488
2021-08-14,San Luis Obispo,23693,265
2021-08-14,San Mateo,47682,548
2021-08-14,Santa Barbara,37849,475
2021-08-14,Santa Clara,129958,1772
2021-08-14,Santa Cruz,17707,209
2021-08-14,Shasta,14217,211
2021-08-14,Sierra,84,0
2021-08-14,Siskiyou,2232,33
2021-08-14,Solano,38971,263
2021-08-14,Sonoma,35857,333
2021-08-14,Stanislaus,63166,1039
2021-08-14,Sutter,11005,130
2021-08-14,Tehama,5639,66
2021-08-14,Trinity,433,3
2021-08-14,Tulare,52621,856
2021-08-14,Tuolumne,5106,64
2021-08-14,Ventura,87822,1052
2021-08-14,Yolo,16269,225
2021-08-14,Yuba,7390,51
2021-08-13,Alameda,104169,1284
2021-08-13,Alpine,91,0
2021-08-13,Amador,4319,49
2021-08-13,Butte,14487,206
2021-08-13,Calaveras,2623,57
2021-08-13,Colusa,2174,16
2021-08-13,Contra Costa,84280,848
2021-08-13,Del Norte,2215,8
2021-08-13,El Dorado,12526,118
2021-08-13,Fresno,110863,1753
2021-08-13,Glenn,2611,20
2021-08-13,Humboldt,6221,52
2021-08-13,Imperial,29796,745
2021-08-13,Inyo,1490,39
2021-08-13,Kern,103316,1364
2021-08-13,Kings,25019,253
2021-08-13,Lake,4960,68
2021-08-13,Lassen,5527,21
2021-08-13,Los Angeles,1310415,24891
2021-08-13,Madera,17985,246
2021-08-13,Marin,15695,239
2021-08-13,Mariposa,616,5
2021-08-13,Mendocino,5191,49
2021-08-13,Merced,33639,480
2021-08-13,Modoc,426,5
2021-08-13,Mono,1347,3
2021-08-13,Monterey,44705,527
2021-08-13,Napa,11100,83
2021-08-13,Nevada,6686,74
2021-08-13,Orange,278111,5159
2021-08-13,Placer,28423,306
2021-08-13,Plumas,875,5
2021-08-13,Riverside,316541,4581
2021-08-13,Sacramento,127356,1758
2021-08-13,San Benito,6498,64
2021-08-13,San Bernardino,315637,5301
2021-08-13,San Diego,318023,3821
2021-08-13,San Francisco,45328,567
2021-08-13,San Joaquin,82188,1481
2021-08-13,San Luis Obispo,23635,265
2021-08-13,San Mateo,47569,548
2021-08-13,Santa Barbara,37765,474
2021-08-13,Santa Clara,129675,1769
2021-08-13,Santa Cruz,17668,209
2021-08-13,Shasta,14152,211
2021-08-13,Sierra,83,0
2021-08-13,Siskiyou,2223,33
2021-08-13,Solano,38843,264
2021-08-13,Sonoma,35752,333
2021-08-13,Stanislaus,62984,1039
2021-08-13,Sutter,10961,130
2021-08-13,Tehama,5615,66
2021-08-13,Trinity,430,3
2021-08-13,Tulare,52517,856
2021-08-13,Tuolumne,5073,64
2021-08-13,Ventura,87658,1052
2021-08-13,Yolo,16216,225
2021-08-13,Yuba,7352,51
2021-08-12,Alameda,103666,1284
2021-08-12,Alpine,91,0
2021-08-12,Amador,4289,49
2021-08-12,Butte,14409,206
2021-08-12,Calaveras,2603,57
2021-08-12,Colusa,2169,17
2021-08-12,Contra Costa,83799,846
2021-08-12,Del Norte,2142,8
2021-08-12,El Dorado,12413,118
2021-08-12,Fresno,110445,1753
2021-08-12,Glenn,2603,20
2021-08-12,Humboldt,6152,52
2021-08-12,Imperial,29739,745
2021-08-12,Inyo,1488,39
2021-08-12,Kern,103034,1364
2021-08-12,Kings,24921,252
2021-08-12,Lake,4935,68
2021-08-12,Lassen,5506,21
2021-08-12,Los Angeles,1307252,24874
2021-08-12,Madera,17922,246
2021-08-12,Marin,15646,239
2021-08-12,Mariposa,607,5
2021-08-12,Mendocino,5161,49
2021-08-12,Merced,33516,480
2021-08-12,Modoc,425,5
2021-08-12,Mono,1343,3
2021-08-12,Monterey,44641,527
2021-08-12,Napa,11052,83
2021-08-12,Nevada,6624,74
2021-08-12,Orange,277435,5158
2021-08-12,Placer,28217,306
2021-08-12,Plumas,867,5
2021-08-12,Riverside,315550,4575
2021-08-12,Sacramento,126595,1758
2021-08-12,San Benito,6482,64
2021-08-12,San Bernardino,314769,5297
2021-08-12,San Diego,316650,3821
2021-08-12,San Francisco,45126,564
2021-08-12,San Joaquin,81798,1479
2021-08-12,San Luis Obispo,23540,264
2021-08-12,San Mateo,47430,548
2021-08-12,Santa Barbara,37639,473
2021-08-12,Santa Clara,129231,1769
2021-08-12,Santa Cruz,17605,209
2021-08-12,Shasta,14067,211
2021-08-12,Sierra,83,0
2021-08-12,Siskiyou,2216,33
2021-08-12,Solano,38618,262
2021-08-12,Sonoma,35603,333
2021-08-12,Stanislaus,62708,1039
2021-08-12,Sutter,10900,130
2021-08-12,Tehama,5587,66
2021-08-12,Trinity,426,3
2021-08-12,Tulare,52372,856
2021-08-12,Tuolumne,5026,64
2021-08-12,Ventura,87422,1052
2021-08-12,Yolo,16146,224
2021-08-12,Yuba,7303,51
2021-08-11,Alameda,103127,1281
2021-08-11,Alpine,91,0
2021-08-11,Amador,4266,49
2021-08-11,Butte,14297,206
2021-08-11,Calaveras,2580,57
2021-08-11,Colusa,2159,16
2021-08-11,Contra Costa,83302,843
2021-08-11,Del Norte,2084,8
2021-08-11,El Dorado,12299,119
2021-08-11,Fresno,109989,1751
2021-08-11,Glenn,2595,20
2021-08-11,Humboldt,6105,52
2021-08-11,Imperial,29696,745
2021-08-11,Inyo,1488,39
2021-08-11,Kern,102726,1363
2021-08-11,Kings,24809,250
2021-08-11,Lake,4898,68
2021-08-11,Lassen,5497,21
2021-08-11,Los Angeles,1303959,24851
2021-08-11,Madera,17873,245
2021-08-11,Marin,15597,239
2021-08-11,Mariposa,597,5
2021-08-11,Mendocino,5092,49
2021-08-11,Merced,33381,479
2021-08-11,Modoc,425,5
2021-08-11,Mono,1339,3
2021-08-11,Monterey,44551,527
2021-08-11,Napa,11010,83
2021-08-11,Nevada,6570,74
2021-08-11,Orange,276590,5155
2021-08-11,Placer,28004,305
2021-08-11,Plumas,860,5
2021-08-11,Riverside,314567,4570
2021-08-11,Sacramento,125794,1757
2021-08-11,San Benito,6469,64
2021-08-11,San Bernardino,313877,5296
2021-08-11,San Diego,315176,3818
2021-08-11,San Francisco,44906,564
2021-08-11,San Joaquin,81397,1478
2021-08-11,San Luis Obispo,23437,264
2021-08-11,San Mateo,47276,548
2021-08-11,Santa Barbara,37495,472
2021-08-11,Santa Clara,128753,1769
2021-08-11,Santa Cruz,17539,209
2021-08-11,Shasta,13996,211
2021-08-11,Sierra,82,0
2021-08-11,Siskiyou,2202,33
2021-08-11,Solano,38393,262
2021-08-11,Sonoma,35428,333
2021-08-11,Stanislaus,62365,1037
2021-08-11,Sutter,10829,130
2021-08-11,Tehama,5559,66
2021-08-11,Trinity,424,3
2021-08-11,Tulare,52207,854
2021-08-11,Tuolumne,4994,64
2021-08-11,Ventura,87168,1051
2021-08-11,Yolo,16074,218
2021-08-11,Yuba,7245,53
2021-08-10,Alameda,102646,1281
2021-08-10,Alpine,91,0
2021-08-10,Amador,4250,49
2021-08-10,Butte,14210,205
2021-08-10,Calaveras,2558,57
2021-08-10,Colusa,2146,16
2021-08-10,Contra Costa,82764,840
2021-08-10,Del Norte,2040,8
2021-08-10,El Dorado,12200,117
2021-08-10,Fresno,109543,1747
2021-08-10,Glenn,2582,20
2021-08-10,Humboldt,6051,52
2021-08-10,Imperial,29660,745
2021-08-10,Inyo,1488,39
2021-08-10,Kern,102403,1359
2021-08-10,Kings,24681,251
2021-08-10,Lake,4858,67
2021-08-10,Lassen,5479,21
2021-08-10,Los Angeles,1300244,24821
2021-08-10,Madera,17801,245
2021-08-10,Marin,15550,239
2021-08-10,Mariposa,584,5
2021-08-10,Mendocino,5046,49
2021-08-10,Merced,33234,477
2021-08-10,Modoc,424,5
2021-08-10,Mono,1334,3
2021-08-10,Monterey,44501,527
2021-08-10,Napa,10954,83
2021-08-10,Nevada,6504,73
2021-08-10,Orange,275732,5155
2021-08-10,Placer,27782,305
2021-08-10,Plumas,851,5
2021-08-10,Riverside,313464,4564
2021-08-10,Sacramento,124945,1755
2021-08-10,San Benito,6455,64
2021-08-10,San Bernardino,312957,5295
2021-08-10,San Diego,313525,3815
2021-08-10,San Francisco,44665,564
2021-08-10,San Joaquin,81007,1478
2021-08-10,San Luis Obispo,23314,264
2021-08-10,San Mateo,47115,548
2021-08-10,Santa Barbara,37339,472
2021-08-10,Santa Clara,128290,1770
2021-08-10,Santa Cruz,17457,209
2021-08-10,Shasta,13922,211
2021-08-10,Sierra,82,0
2021-08-10,Siskiyou,2194,33
2021-08-10,Solano,38163,262
2021-08-10,Sonoma,35283,333
2021-08-10,Stanislaus,62017,1037
2021-08-10,Sutter,10765,130
2021-08-10,Tehama,5530,66
2021-08-10,Trinity,424,3
2021-08-10,Tulare,52046,854
2021-08-10,Tuolumne,4966,64
2021-08-10,Ventura,86882,1051
2021-08-10,Yolo,15988,218
2021-08-10,Yuba,7196,50
2021-08-09,Alameda,102099,1276
2021-08-09,Alpine,91,0
2021-08-09,Amador,4225,48
2021-08-09,Butte,14116,205
2021-08-09,Calaveras,2529,57
2021-08-09,Colusa,2136,16
2021-08-09,Contra Costa,82222,840
2021-08-09,Del Norte,1972,8
2021-08-09,El Dorado,12093,117
2021-08-09,Fresno,109055,1747
2021-08-09,Glenn,2571,20
2021-08-09,Humboldt,5962,52
2021-08-09,Imperial,29616,745
2021-08-09,Inyo,1488,39
2021-08-09,Kern,102094,1359
2021-08-09,Kings,24576,250
2021-08-09,Lake,4823,66
2021-08-09,Lassen,5457,21
2021-08-09,Los Angeles,1296258,24798
2021-08-09,Madera,17744,245
2021-08-09,Marin,15497,239
2021-08-09,Mariposa,570,5
2021-08-09,Mendocino,4995,49
2021-08-09,Merced,33089,477
2021-08-09,Modoc,424,5
2021-08-09,Mono,1331,3
2021-08-09,Monterey,44437,527
2021-08-09,Napa,10908,83
2021-08-09,Nevada,6433,73
2021-08-09,Orange,274711,5153
2021-08-09,Placer,27564,305
2021-08-09,Plumas,835,5
2021-08-09,Riverside,312399,4562
2021-08-09,Sacramento,124123,1748
2021-08-09,San Benito,6435,63
2021-08-09,San Bernardino,311976,5295
2021-08-09,San Diego,311858,3811
2021-08-09,San Francisco,44426,564
2021-08-09,San Joaquin,80625,1469
2021-08-09,San Luis Obispo,23177,264
2021-08-09,San Mateo,46959,548
2021-08-09,Santa Barbara,37153,470
2021-08-09,Santa Clara,127786,2187
2021-08-09,Santa Cruz,17396,209
2021-08-09,Shasta,13807,210
2021-08-09,Sierra,81,0
2021-08-09,Siskiyou,2183,32
2021-08-09,Solano,37900,262
2021-08-09,Sonoma,35104,333
2021-08-09,Stanislaus,61738,1037
2021-08-09,Sutter,10717,129
2021-08-09,Tehama,5488,66
2021-08-09,Trinity,423,3
2021-08-09,Tulare,51889,854
2021-08-09,Tuolumne,4924,64
2021-08-09,Ventura,86610,1047
2021-08-09,Yolo,15910,218
2021-08-09,Yuba,7140,50
2021-08-08,Alameda,101547,1276
2021-08-08,Alpine,91,0
2021-08-08,Amador,4192,48
2021-08-08,Butte,14026,205
2021-08-08,Calaveras,2497,57
2021-08-08,Colusa,2119,16
2021-08-08,Contra Costa,81699,840
2021-08-08,Del Norte,1926,8
2021-08-08,El Dorado,11977,117
2021-08-08,Fresno,108620,1747
2021-08-08,Glenn,2561,20
2021-08-08,Humboldt,5871,52
2021-08-08,Imperial,29592,745
2021-08-08,Inyo,1488,39
2021-08-08,Kern,101777,1359
2021-08-08,Kings,24463,250
2021-08-08,Lake,4774,66
2021-08-08,Lassen,5442,21
2021-08-08,Los Angeles,1292036,24793
2021-08-08,Madera,17669,245
2021-08-08,Marin,15448,239
2021-08-08,Mariposa,566,5
2021-08-08,Mendocino,4933,49
2021-08-08,Merced,32944,477
2021-08-08,Modoc,423,5
2021-08-08,Mono,1327,3
2021-08-08,Monterey,44376,527
2021-08-08,Napa,10873,83
2021-08-08,Nevada,6347,73
2021-08-08,Orange,273807,5153
2021-08-08,Placer,27358,305
2021-08-08,Plumas,827,5
2021-08-08,Riverside,311309,4562
2021-08-08,Sacramento,123307,1744
2021-08-08,San Benito,6418,63
2021-08-08,San Bernardino,310834,5295
2021-08-08,San Diego,310511,3811
2021-08-08,San Francisco,44171,564
2021-08-08,San Joaquin,80178,1469
2021-08-08,San Luis Obispo,23003,263
2021-08-08,San Mateo,46791,548
2021-08-08,Santa Barbara,36977,470
2021-08-08,Santa Clara,127338,2187
2021-08-08,Santa Cruz,17323,209
2021-08-08,Shasta,13722,210
2021-08-08,Sierra,81,0
2021-08-08,Siskiyou,2167,32
2021-08-08,Solano,37674,262
2021-08-08,Sonoma,34858,333
2021-08-08,Stanislaus,61397,1037
2021-08-08,Sutter,10657,129
2021-08-08,Tehama,5450,66
2021-08-08,Trinity,418,3
2021-08-08,Tulare,51708,854
2021-08-08,Tuolumne,4885,64
2021-08-08,Ventura,86317,1047
2021-08-08,Yolo,15818,218
2021-08-08,Yuba,7101,50
2021-08-07,Alameda,101302,1276
2021-08-07,Alpine,91,0
2021-08-07,Amador,4175,48
2021-08-07,Butte,13978,205
2021-08-07,Calaveras,2487,57
2021-08-07,Colusa,2114,16
2021-08-07,Contra Costa,81404,840
2021-08-07,Del Norte,1894,8
2021-08-07,El Dorado,11927,117
2021-08-07,Fresno,108421,1747
2021-08-07,Glenn,2555,20
2021-08-07,Humboldt,5820,52
2021-08-07,Imperial,29573,745
2021-08-07,Inyo,1486,39
2021-08-07,Kern,101622,1359
2021-08-07,Kings,24403,250
2021-08-07,Lake,4753,66
2021-08-07,Lassen,5438,21
2021-08-07,Los Angeles,1290049,24786
2021-08-07,Madera,17638,245
2021-08-07,Marin,15415,239
2021-08-07,Mariposa,563,5
2021-08-07,Mendocino,4896,49
2021-08-07,Merced,32880,477
2021-08-07,Modoc,423,5
2021-08-07,Mono,1325,3
2021-08-07,Monterey,44328,527
2021-08-07,Napa,10852,83
2021-08-07,Nevada,6298,73
2021-08-07,Orange,273227,5153
2021-08-07,Placer,27177,305
2021-08-07,Plumas,823,5
2021-08-07,Riverside,310646,4562
2021-08-07,Sacramento,122818,1744
2021-08-07,San Benito,6408,63
2021-08-07,San Bernardino,310246,5295
2021-08-07,San Diego,309762,3811
2021-08-07,San Francisco,44010,564
2021-08-07,San Joaquin,80016,1469
2021-08-07,San Luis Obispo,22937,263
2021-08-07,San Mateo,46674,548
2021-08-07,Santa Barbara,36881,470
2021-08-07,Santa Clara,127069,2188
2021-08-07,Santa Cruz,17281,209
2021-08-07,Shasta,13667,210
2021-08-07,Sierra,81,0
2021-08-07,Siskiyou,2155,32
2021-08-07,Solano,37558,262
2021-08-07,Sonoma,34735,333
2021-08-07,Stanislaus,61211,1037
2021-08-07,Sutter,10620,129
2021-08-07,Tehama,5440,66
2021-08-07,Trinity,414,3
2021-08-07,Tulare,51623,854
2021-08-07,Tuolumne,4855,64
2021-08-07,Ventura,86140,1047
2021-08-07,Yolo,15777,218
2021-08-07,Yuba,7077,50
2021-08-06,Alameda,100971,1275
2021-08-06,Alpine,91,0
2021-08-06,Amador,4154,48
2021-08-06,Butte,13932,205
2021-08-06,Calaveras,2477,57
2021-08-06,Colusa,2108,16
2021-08-06,Contra Costa,81110,840
2021-08-06,Del Norte,1869,8
2021-08-06,El Dorado,11879,117
2021-08-06,Fresno,108160,1747
2021-08-06,Glenn,2540,20
2021-08-06,Humboldt,5769,52
2021-08-06,Imperial,29562,745
2021-08-06,Inyo,1483,39
2021-08-06,Kern,101445,1359
2021-08-06,Kings,24346,250
2021-08-06,Lake,4731,66
2021-08-06,Lassen,5418,21
2021-08-06,Los Angeles,1287572,24772
2021-08-06,Madera,17601,245
2021-08-06,Marin,15383,239
2021-08-06,Mariposa,554,5
2021-08-06,Mendocino,4855,49
2021-08-06,Merced,32818,477
2021-08-06,Modoc,423,5
2021-08-06,Mono,1323,3
2021-08-06,Monterey,44270,527
2021-08-06,Napa,10825,83
2021-08-06,Nevada,6242,73
2021-08-06,Orange,272667,5151
2021-08-06,Placer,27047,305
2021-08-06,Plumas,814,5
2021-08-06,Riverside,309935,4562
2021-08-06,Sacramento,122344,1740
2021-08-06,San Benito,6391,63
2021-08-06,San Bernardino,309546,5286
2021-08-06,San Diego,308732,3810
2021-08-06,San Francisco,43859,565
2021-08-06,San Joaquin,79869,1469
2021-08-06,San Luis Obispo,22871,263
2021-08-06,San Mateo,46543,548
2021-08-06,Santa Barbara,36792,470
2021-08-06,Santa Clara,126781,2185
2021-08-06,Santa Cruz,17239,207
2021-08-06,Shasta,13602,210
2021-08-06,Sierra,81,0
2021-08-06,Siskiyou,2145,32
2021-08-06,Solano,37449,262
2021-08-06,Sonoma,34648,333
2021-08-06,Stanislaus,61059,1037
2021-08-06,Sutter,10578,128
2021-08-06,Tehama,5417,66
2021-08-06,Trinity,413,3
2021-08-06,Tulare,51524,854
2021-08-06,Tuolumne,4828,64
2021-08-06,Ventura,85970,1047
2021-08-06,Yolo,15725,218
2021-08-06,Yuba,7054,50
2021-08-05,Alameda,100466,1275
2021-08-05,Alpine,91,0
2021-08-05,Amador,4134,48
2021-08-05,Butte,13879,206
2021-08-05,Calaveras,2459,57
2021-08-05,Colusa,2096,16
2021-08-05,Contra Costa,80683,840
2021-08-05,Del Norte,1842,8
2021-08-05,El Dorado,11794,117
2021-08-05,Fresno,107791,1747
2021-08-05,Glenn,2535,20
2021-08-05,Humboldt,5695,52
2021-08-05,Imperial,29531,745
2021-08-05,Inyo,1479,38
2021-08-05,Kern,101224,1358
2021-08-05,Kings,24260,249
2021-08-05,Lake,4692,66
2021-08-05,Lassen,5410,21
2021-08-05,Los Angeles,1284375,24756
2021-08-05,Madera,17561,245
2021-08-05,Marin,15340,239
2021-08-05,Mariposa,543,5
2021-08-05,Mendocino,4813,49
2021-08-05,Merced,32751,477
2021-08-05,Modoc,422,5
2021-08-05,Mono,1313,3
2021-08-05,Monterey,44218,527
2021-08-05,Napa,10789,83
2021-08-05,Nevada,6160,73
2021-08-05,Orange,271897,5149
2021-08-05,Placer,26852,305
2021-08-05,Plumas,808,5
2021-08-05,Riverside,309027,4562
2021-08-05,Sacramento,121634,1739
2021-08-05,San Benito,6373,63
2021-08-05,San Bernardino,308714,5284
2021-08-05,San Diego,307456,3806
2021-08-05,San Francisco,43652,564
2021-08-05,San Joaquin,79510,1468
2021-08-05,San Luis Obispo,22758,263
2021-08-05,San Mateo,46380,548
2021-08-05,Santa Barbara,36687,470
2021-08-05,Santa Clara,126452,2185
2021-08-05,Santa Cruz,17196,207
2021-08-05,Shasta,13545,210
2021-08-05,Sierra,76,0
2021-08-05,Siskiyou,2125,32
2021-08-05,Solano,37275,262
2021-08-05,Sonoma,34512,330
2021-08-05,Stanislaus,60813,1037
2021-08-05,Sutter,10523,127
2021-08-05,Tehama,5399,66
2021-08-05,Trinity,407,3
2021-08-05,Tulare,51410,854
2021-08-05,Tuolumne,4798,64
2021-08-05,Ventura,85718,1047
2021-08-05,Yolo,15664,218
2021-08-05,Yuba,7011,50
2021-08-04,Alameda,99991,1274
2021-08-04,Alpine,91,0
2021-08-04,Amador,4104,48
2021-08-04,Butte,13815,205
2021-08-04,Calaveras,2436,57
2021-08-04,Colusa,2085,16
2021-08-04,Contra Costa,80179,840
2021-08-04,Del Norte,1818,8
2021-08-04,El Dorado,11716,117
2021-08-04,Fresno,107428,1747
2021-08-04,Glenn,2528,20
2021-08-04,Humboldt,5619,52
2021-08-04,Imperial,29483,745
2021-08-04,Inyo,1478,38
2021-08-04,Kern,100974,1358
2021-08-04,Kings,24191,250
2021-08-04,Lake,4661,65
2021-08-04,Lassen,5401,21
2021-08-04,Los Angeles,1280911,24737
2021-08-04,Madera,17526,245
2021-08-04,Marin,15293,239
2021-08-04,Mariposa,528,5
2021-08-04,Mendocino,4789,49
2021-08-04,Merced,32613,476
2021-08-04,Modoc,422,5
2021-08-04,Mono,1310,3
2021-08-04,Monterey,44159,526
2021-08-04,Napa,10753,82
2021-08-04,Nevada,6094,73
2021-08-04,Orange,271038,5146
2021-08-04,Placer,26642,305
2021-08-04,Plumas,801,5
2021-08-04,Riverside,308103,4562
2021-08-04,Sacramento,120896,1736
2021-08-04,San Benito,6358,63
2021-08-04,San Bernardino,307868,5285
2021-08-04,San Diego,305945,3805
2021-08-04,San Francisco,43404,562
2021-08-04,San Joaquin,79158,1466
2021-08-04,San Luis Obispo,22651,262
2021-08-04,San Mateo,46213,548
2021-08-04,Santa Barbara,36560,470
2021-08-04,Santa Clara,126068,2183
2021-08-04,Santa Cruz,17134,208
2021-08-04,Shasta,13494,211
2021-08-04,Sierra,76,0
2021-08-04,Siskiyou,2105,32
2021-08-04,Solano,37103,262
2021-08-04,Sonoma,34343,330
2021-08-04,Stanislaus,60573,1037
2021-08-04,Sutter,10486,127
2021-08-04,Tehama,5373,66
